date,home_team,away_team,home_score,away_score,hc_line,hc_home,hc_away,ou_line,over,under,home_underlying,away_underlying
2021-07-26,DC United,New York Red Bulls,1,0,-0.25,2.08,1.83,2.5,2.01,1.88,1.4066159203987765,1.2347213138169715
2021-07-29,Los Angeles FC,Minnesota United,2,2,-1.25,1.93,1.98,3.25,1.85,2.04,2.4569779293769516,1.1014724208504203
2021-07-30,New York City,Columbus Crew,4,1,-1.0,1.98,1.93,2.75,1.87,2.02,2.0326500437194577,0.985958617747839
2021-07-31,FC Cincinnati,DC United,0,0,-0.25,2.12,1.81,2.25,1.84,2.06,1.3544671326549582,1.2050924522386104
2021-07-31,New York Red Bulls,New England Revolution,2,3,-0.25,1.94,1.96,3.0,1.94,1.94,1.7426344772687636,1.4568008077735646
2021-07-31,Seattle Sounders,San Jose Earthquakes,0,1,-0.75,1.93,1.97,2.5,1.96,1.93,1.7555866105892692,0.9333482547511318
2021-07-31,Los Angeles Galaxy,Portland Timbers,4,1,-0.5,2.02,1.88,3.0,1.89,1.99,1.8551311833820503,1.3926380069775874
2021-07-31,Orlando City,Atlanta Utd,3,2,-0.75,2.02,1.89,2.75,1.83,2.06,1.8999831914140515,1.1664583927600165
2021-08-01,Toronto FC,Nashville SC,1,1,-0.25,2.1100000000000003,1.81,2.5,1.85,2.04,1.4817005918040107,1.3387910849912432
2021-08-01,Sporting Kansas City,FC Dallas,1,2,-1.0,1.96,1.94,3.0,2.0,1.89,2.0971178322806,1.0404325789037818
2021-08-01,Houston Dynamo,Real Salt Lake,0,0,-0.25,1.95,1.95,2.5,2.0700000000000003,1.83,1.4324748516035584,1.1484620837875121
2021-08-01,Austin FC,Colorado Rapids,0,1,-0.5,1.95,1.95,2.5,1.88,2.0,1.6619855898677895,1.1140561665184638
2021-08-01,Vancouver Whitecaps,Minnesota United,2,2,0.25,2.06,1.85,2.5,1.95,1.93,1.1647089076796193,1.5418836688877986
2021-08-01,Philadelphia Union,Chicago Fire,1,1,-1.0,1.85,2.06,3.25,1.96,1.93,2.293890072492873,1.1390705367391207
2021-08-01,Inter Miami,Club de Foot Montreal,2,1,-0.25,1.88,2.04,2.75,2.0,1.88,1.61842975024326,1.2644256501779714
2021-08-04,New England Revolution,Nashville SC,0,0,-1.0,2.05,1.87,2.75,2.0,1.88,1.936614387717469,0.9394142102350134
2021-08-04,Philadelphia Union,Toronto FC,3,0,-1.0,2.06,1.85,3.0,1.94,1.94,2.0825758515160624,1.109632353062034
2021-08-04,Columbus Crew,DC United,2,4,-0.25,1.96,1.94,2.25,2.05,1.85,1.3184638714783217,1.0388341577115578
2021-08-04,Club de Foot Montreal,Atlanta Utd,2,2,-0.5,1.99,1.92,2.75,1.85,2.05,1.7789347687253494,1.2737403955750906
2021-08-05,Los Angeles FC,Sporting Kansas City,1,4,-0.75,1.95,1.95,3.25,1.9,1.99,2.1485157647548583,1.3581339743458518
2021-08-05,Los Angeles Galaxy,Real Salt Lake,1,0,-0.75,2.03,1.88,2.75,1.86,2.03,1.8792276972325996,1.1545864655943272
2021-08-05,Portland Timbers,San Jose Earthquakes,1,1,-0.5,1.85,2.0700000000000003,2.75,1.94,1.94,1.8012171965172614,1.1420737878388254
2021-08-05,Austin FC,Houston Dynamo,3,2,-0.5,1.99,1.92,2.5,2.08,1.82,1.5433989020871928,1.0246592952344833
2021-08-05,Chicago Fire,New York City,0,0,0.5,2.02,1.89,3.25,1.95,1.93,1.4221210972635812,2.032061041672453
2021-08-05,New York Red Bulls,FC Cincinnati,0,0,-0.75,1.85,2.0700000000000003,2.5,1.84,2.06,1.8654680568755984,0.961816054155796
2021-08-05,Orlando City,Inter Miami,1,1,-1.0,2.09,1.83,2.75,1.84,2.06,2.007150408501756,1.050391407502423
2021-08-05,Seattle Sounders,FC Dallas,1,1,-0.75,1.98,1.93,2.5,1.88,2.0,1.7759868974896977,0.9969999849275979
2021-08-07,Columbus Crew,Atlanta Utd,2,3,-0.5,1.99,1.92,2.25,1.83,2.08,1.5440725765318049,1.025381289291232
2021-08-07,FC Cincinnati,Orlando City,1,1,0.0,1.8,2.13,2.5,1.85,2.04,1.4748602813191707,1.3457627020834346
2021-08-08,Portland Timbers,Real Salt Lake,3,2,-0.5,1.94,1.96,2.75,1.88,2.01,1.7839551664991664,1.230312648979143
2021-08-08,Colorado Rapids,Sporting Kansas City,0,0,-0.5,1.91,1.99,2.75,1.92,1.97,1.778382381320342,1.192429699535458
2021-08-08,FC Dallas,Austin FC,2,0,-0.5,2.01,1.9,2.5,1.89,2.0,1.631534401613457,1.1393989927591963
2021-08-08,Minnesota United,Houston Dynamo,2,0,-0.75,1.88,2.02,2.75,1.99,1.9,1.8797816380894417,1.0136262902029194
2021-08-08,Toronto FC,New York City,2,2,0.5,1.85,2.0700000000000003,3.0,2.05,1.85,1.3401720704920337,1.7661999547767393
